"V1";"V2";"V3";"V4";"V5";"V6"
0319001000000005001;2012-11-12;12:00:00  ;30385;  34.32;   0.00;  32.76
0319001000000005001;2012-11-12;12:15:00  ;30386;  41.28;   0.00;  40.80
0319001000000005001;2012-11-12;12:30:00  ;30387;  42.00;   0.00;  41.16
0319001000000005001;2012-11-12;12:45:00  ;30388;  39.96;   0.00;  39.00
0319001000000005001;2012-11-12;13:00:00  ;30389;  42.72;   0.00;  42.72
0319001000000005001;2012-11-12;13:15:00  ;30390;  46.44;   0.00;  46.08
0319001000000005001;2012-11-12;13:30:00  ;30391;  49.32;   0.00;  48.72
0319001000000005001;2012-11-12;13:45:00  ;30392;  46.56;   0.00;  45.84
0319001000000005001;2012-11-12;14:00:00  ;30393;  43.32;   0.00;  43.08
0319001000000005001;2012-11-12;14:15:00  ;30394;  42.60;   0.00;  41.28
0319001000000005001;2012-11-12;14:30:00  ;30395;  43.32;   0.00;  42.96
0319001000000005001;2012-11-12;14:45:00  ;30396;  45.84;   0.00;  44.16
0319001000000005001;2012-11-12;15:00:00  ;30397;  42.36;   0.00;  41.16
0319001000000005001;2012-11-12;15:15:00  ;30398;  45.24;   0.00;  44.40
0319001000000005001;2012-11-12;15:30:00  ;30399;  42.84;   0.00;  41.88
0319001000000005001;2012-11-12;15:45:00  ;30400;  34.56;   0.00;  33.48
0319001000000005001;2012-11-12;16:00:00  ;30401;  40.92;   0.00;  40.44
0319001000000005001;2012-11-12;16:15:00  ;30402;  46.08;   0.00;  45.24
0319001000000005001;2012-11-12;16:30:00  ;30403;  41.28;   0.00;  41.64
0319001000000005001;2012-11-12;16:45:00  ;30404;  47.64;   0.00;  47.52
0319001000000005001;2012-11-12;17:00:00  ;30405;  35.40;   0.00;  33.96
0319001000000005001;2012-11-12;17:15:00  ;30406;  38.82;   0.00;  37.68
0319001000000005001;2012-11-12;17:30:00  ;30407;  33.96;   0.00;  33.48
0319001000000005001;2012-11-12;17:45:00  ;30408;  38.46;   0.00;  37.14
0319001000000005001;2012-11-12;18:00:00  ;30409;  44.76;   0.00;  44.46
0319001000000005001;2012-11-12;18:15:00  ;30410;  42.42;   0.00;  42.06
0319001000000005001;2012-11-12;18:30:00  ;30411;  46.08;   0.00;  46.20
0319001000000005001;2012-11-12;18:45:00  ;30412;  37.38;   0.00;  37.32
0319001000000005001;2012-11-12;19:00:00  ;30413;  38.68;   0.00;  38.28
0319001000000005001;2012-11-12;19:15:00  ;30414;  38.16;   0.00;  37.84
0319001000000005001;2012-11-12;19:30:00  ;30415;  38.04;   0.00;  36.96
0319001000000005001;2012-11-12;19:45:00  ;30416;  41.28;   0.00;  41.52
0319001000000005001;2012-11-12;20:00:00  ;30417;  43.92;   0.00;  44.28
0319001000000005001;2012-11-12;20:15:00  ;30418;  38.52;   0.00;  38.04
0319001000000005001;2012-11-12;20:30:00  ;30419;  45.12;   0.00;  44.52
0319001000000005001;2012-11-12;20:45:00  ;30420;  42.00;   0.00;  41.88
0319001000000005001;2012-11-12;21:00:00  ;30421;  39.24;   0.00;  38.88
0319001000000005001;2012-11-12;21:15:00  ;30422;  42.00;   0.00;  41.52
0319001000000005001;2012-11-12;21:30:00  ;30423;  37.56;   0.00;  35.88
0319001000000005001;2012-11-12;21:45:00  ;30424;  36.36;   0.00;  35.16
0319001000000005001;2012-11-12;22:00:00  ;30425;  44.28;   0.00;  43.92
0319001000000005001;2012-11-12;22:15:00  ;30426;  45.84;   0.00;  45.96
0319001000000005001;2012-11-12;22:30:00  ;30427;  49.80;   0.00;  50.88
0319001000000005001;2012-11-12;22:45:00  ;30428;  41.64;   0.00;  41.28
0319001000000005001;2012-11-12;23:00:00  ;30429;  43.92;   0.00;  43.80
0319001000000005001;2012-11-12;23:15:00  ;30430;  48.36;   0.00;  48.24
0319001000000005001;2012-11-12;23:30:00  ;30431;  46.44;   0.00;  46.68
0319001000000005001;2012-11-12;23:45:00  ;30432;  38.76;   0.00;  40.08
0319001000000005001;2012-11-13;00:00:00  ;30433;  37.20;   0.00;  36.00
0319001000000005001;2012-11-13;00:15:00  ;30434;  36.00;   0.00;  35.76
0319001000000005001;2012-11-13;00:30:00  ;30435;  35.64;   0.00;  35.64
0319001000000005001;2012-11-13;00:45:00  ;30436;  40.68;   0.00;  40.56
0319001000000005001;2012-11-13;01:00:00  ;30437;  50.64;   0.00;  50.70
0319001000000005001;2012-11-13;01:15:00  ;30438;  50.16;   0.00;  50.40
0319001000000005001;2012-11-13;01:30:00  ;30439;  43.14;   0.00;  43.02
0319001000000005001;2012-11-13;01:45:00  ;30440;  44.64;   0.00;  44.40
0319001000000005001;2012-11-13;02:00:00  ;30441;  41.16;   0.00;  40.68
0319001000000005001;2012-11-13;02:15:00  ;30442;  41.16;   0.00;  40.20
0319001000000005001;2012-11-13;02:30:00  ;30443;  34.56;   0.00;  34.20
0319001000000005001;2012-11-13;02:45:00  ;30444;  49.08;   0.00;  49.14
0319001000000005001;2012-11-13;03:00:00  ;30445;  36.60;   0.00;  34.92
0319001000000005001;2012-11-13;03:15:00  ;30446;  40.44;   0.00;  40.44
0319001000000005001;2012-11-13;03:30:00  ;30447;  42.72;   0.00;  42.12
0319001000000005001;2012-11-13;03:45:00  ;30448;  46.08;   0.00;  45.48
0319001000000005001;2012-11-13;04:00:00  ;30449;  42.24;   0.00;  41.64
0319001000000005001;2012-11-13;04:15:00  ;30450;  41.88;   0.00;  42.00
0319001000000005001;2012-11-13;04:30:00  ;30451;  48.12;   0.00;  48.00
0319001000000005001;2012-11-13;04:45:00  ;30452;  44.46;   0.00;  45.24
0319001000000005001;2012-11-13;05:00:00  ;30453;  46.14;   0.00;  46.20
0319001000000005001;2012-11-13;05:15:00  ;30454;  39.36;   0.00;  38.64
0319001000000005001;2012-11-13;05:30:00  ;30455;  43.56;   0.00;  43.56
0319001000000005001;2012-11-13;05:45:00  ;30456;  47.04;   0.00;  45.84
0319001000000005001;2012-11-13;06:00:00  ;30457;  49.32;   0.00;  48.24
0319001000000005001;2012-11-13;06:15:00  ;30458;  43.44;   0.00;  44.40
0319001000000005001;2012-11-13;06:30:00  ;30459;  44.04;   0.00;  44.16
0319001000000005001;2012-11-13;06:45:00  ;30460;  44.04;   0.00;  43.56
0319001000000005001;2012-11-13;07:00:00  ;30461;  43.14;   0.00;  43.26
0319001000000005001;2012-11-13;07:15:00  ;30462;  36.78;   0.00;  36.42
0319001000000005001;2012-11-13;07:30:00  ;30463;  45.00;   0.00;  45.60
0319001000000005001;2012-11-13;07:45:00  ;30464;  40.68;   0.00;  40.80
0319001000000005001;2012-11-13;08:00:00  ;30465;  42.84;   0.00;  41.40
0319001000000005001;2012-11-13;08:15:00  ;30466;  38.76;   0.00;  37.56
0319001000000005001;2012-11-13;08:30:00  ;30467;  31.68;   0.00;  31.08
0319001000000005001;2012-11-13;08:45:00  ;30468;  43.20;   0.00;  42.60
0319001000000005001;2012-11-13;09:00:00  ;30469;  47.52;   0.00;  46.08
0319001000000005001;2012-11-13;09:15:00  ;30470;  39.48;   0.00;  38.40
0319001000000005001;2012-11-13;09:30:00  ;30471;  43.92;   0.00;  43.20
0319001000000005001;2012-11-13;09:45:00  ;30472;  41.16;   0.00;  40.92
0319001000000005001;2012-11-13;10:00:00  ;30473;  38.28;   0.00;  37.44
0319001000000005001;2012-11-13;10:15:00  ;30474;  39.36;   0.00;  38.28
0319001000000005001;2012-11-13;10:30:00  ;30475;  38.28;   0.00;  36.36
0319001000000005001;2012-11-13;10:45:00  ;30476;  41.76;   0.00;  41.64
0319001000000005001;2012-11-13;11:00:00  ;30477;  46.56;   0.00;  45.96
0319001000000005001;2012-11-13;11:15:00  ;30478;  38.04;   0.00;  37.32
0319001000000005001;2012-11-13;11:30:00  ;30479;  39.84;   0.00;  39.36
0319001000000005001;2012-11-13;11:45:00  ;30480;  43.56;   0.00;  43.20
0319001000000005001;2012-11-13;12:00:00  ;30481;  37.20;   0.00;  36.60
0319001000000005001;2012-11-13;12:15:00  ;30482;  35.28;   0.00;  34.08
0319001000000005001;2012-11-13;12:30:00  ;30483;  37.08;   0.00;  37.20
0319001000000005001;2012-11-13;12:45:00  ;30484;  40.44;   0.00;  40.32
0319001000000005001;2012-11-13;13:00:00  ;30485;  40.92;   0.00;  42.00
0319001000000005001;2012-11-13;13:15:00  ;30486;  44.64;   0.00;  44.76
0319001000000005001;2012-11-13;13:30:00  ;30487;  43.92;   0.00;  43.56
0319001000000005001;2012-11-13;13:45:00  ;30488;  48.84;   0.00;  48.06
0319001000000005001;2012-11-13;14:00:00  ;30489;  42.24;   0.00;  41.88
0319001000000005001;2012-11-13;14:15:00  ;30490;  47.04;   0.00;  47.04
0319001000000005001;2012-11-13;14:30:00  ;30491;  41.64;   0.00;  41.40
0319001000000005001;2012-11-13;14:45:00  ;30492;  50.04;   0.00;  50.16
0319001000000005001;2012-11-13;15:00:00  ;30493;  42.96;   0.00;  42.84
0319001000000005001;2012-11-13;15:15:00  ;30494;  42.36;   0.00;  42.00
0319001000000005001;2012-11-13;15:30:00  ;30495;  49.32;   0.00;  48.72
0319001000000005001;2012-11-13;15:45:00  ;30496;  45.96;   0.00;  45.72
0319001000000005001;2012-11-13;16:00:00  ;30497;  49.68;   0.00;  49.20
0319001000000005001;2012-11-13;16:15:00  ;30498;  48.60;   0.00;  47.40
0319001000000005001;2012-11-13;16:30:00  ;30499;  49.56;   0.00;  49.32
0319001000000005001;2012-11-13;16:45:00  ;30500;  50.40;   0.00;  49.80
0319001000000005001;2012-11-13;17:00:00  ;30501;  50.28;   0.00;  49.44
0319001000000005001;2012-11-13;17:15:00  ;30502;  47.28;   0.00;  46.92
0319001000000005001;2012-11-13;17:30:00  ;30503;  46.20;   0.00;  45.36
0319001000000005001;2012-11-13;17:45:00  ;30504;  51.72;   0.00;  50.52
0319001000000005001;2012-11-13;18:00:00  ;30505;  45.36;   0.00;  44.88
0319001000000005001;2012-11-13;18:15:00  ;30506;  41.88;   0.00;  41.52
0319001000000005001;2012-11-13;18:30:00  ;30507;  54.24;   0.00;  53.76
0319001000000005001;2012-11-13;18:45:00  ;30508;  45.72;   0.00;  45.12
0319001000000005001;2012-11-13;19:00:00  ;30509;  45.00;   0.00;  45.12
0319001000000005001;2012-11-13;19:15:00  ;30510;  40.68;   0.00;  41.16
0319001000000005001;2012-11-13;19:30:00  ;30511;  42.00;   0.00;  42.00
0319001000000005001;2012-11-13;19:45:00  ;30512;  35.52;   0.00;  36.48
0319001000000005001;2012-11-13;20:00:00  ;30513;  40.44;   0.00;  40.38
0319001000000005001;2012-11-13;20:15:00  ;30514;  44.28;   0.00;  43.62
0319001000000005001;2012-11-13;20:30:00  ;30515;  39.36;   0.00;  39.96
0319001000000005001;2012-11-13;20:45:00  ;30516;  48.00;   0.00;  48.60
0319001000000005001;2012-11-13;21:00:00  ;30517;  41.76;   0.00;  42.60
0319001000000005001;2012-11-13;21:15:00  ;30518;  40.20;   0.00;  39.00
0319001000000005001;2012-11-13;21:30:00  ;30519;  44.04;   0.00;  44.40
0319001000000005001;2012-11-13;21:45:00  ;30520;  46.32;   0.00;  45.36
0319001000000005001;2012-11-13;22:00:00  ;30521;  48.84;   0.00;  48.60
0319001000000005001;2012-11-13;22:15:00  ;30522;  40.56;   0.00;  39.72
0319001000000005001;2012-11-13;22:30:00  ;30523;  48.60;   0.00;  48.72
0319001000000005001;2012-11-13;22:45:00  ;30524;  48.36;   0.00;  47.16
0319001000000005001;2012-11-13;23:00:00  ;30525;  37.08;   0.00;  37.68
0319001000000005001;2012-11-13;23:15:00  ;30526;  44.04;   0.00;  45.72
0319001000000005001;2012-11-13;23:30:00  ;30527;  44.40;   0.00;  45.24
0319001000000005001;2012-11-13;23:45:00  ;30528;  38.76;   0.00;  39.48
0319001000000005001;2012-11-14;00:00:00  ;30529;  37.56;   0.00;  38.16
0319001000000005001;2012-11-14;00:15:00  ;30530;  36.60;   0.00;  36.72
0319001000000005001;2012-11-14;00:30:00  ;30531;  34.56;   0.00;  34.08
0319001000000005001;2012-11-14;00:45:00  ;30532;  45.84;   0.00;  45.84
0319001000000005001;2012-11-14;01:00:00  ;30533;  56.16;   0.00;  53.40
0319001000000005001;2012-11-14;01:15:00  ;30534;  45.00;   0.00;  44.16
0319001000000005001;2012-11-14;01:30:00  ;30535;  44.52;   0.00;  44.28
0319001000000005001;2012-11-14;01:45:00  ;30536;  36.60;   0.00;  36.36
0319001000000005001;2012-11-14;02:00:00  ;30537;  43.80;   0.00;  44.04
0319001000000005001;2012-11-14;02:15:00  ;30538;  42.48;   0.00;  41.88
0319001000000005001;2012-11-14;02:30:00  ;30539;  40.44;   0.00;  40.08
0319001000000005001;2012-11-14;02:45:00  ;30540;  41.52;   0.00;  40.92
0319001000000005001;2012-11-14;03:00:00  ;30541;  42.84;   0.00;  43.08
0319001000000005001;2012-11-14;03:15:00  ;30542;  46.80;   0.00;  49.44
0319001000000005001;2012-11-14;03:30:00  ;30543;  45.96;   0.00;  46.44
0319001000000005001;2012-11-14;03:45:00  ;30544;  45.84;   0.00;  46.68
0319001000000005001;2012-11-14;04:00:00  ;30545;  39.24;   0.00;  39.24
0319001000000005001;2012-11-14;04:15:00  ;30546;  47.58;   0.00;  47.22
0319001000000005001;2012-11-14;04:30:00  ;30547;  45.42;   0.00;  45.66
0319001000000005001;2012-11-14;04:45:00  ;30548;  47.28;   0.00;  47.52
0319001000000005001;2012-11-14;05:00:00  ;30549;  47.64;   0.00;  48.18
0319001000000005001;2012-11-14;05:15:00  ;30550;  45.36;   0.00;  45.48
0319001000000005001;2012-11-14;05:30:00  ;30551;  47.16;   0.00;  46.44
0319001000000005001;2012-11-14;05:45:00  ;30552;  44.88;   0.00;  45.00
0319001000000005001;2012-11-14;06:00:00  ;30553;  50.40;   0.00;  50.52
0319001000000005001;2012-11-14;06:15:00  ;30554;  51.24;   0.00;  50.64
0319001000000005001;2012-11-14;06:30:00  ;30555;  45.24;   0.00;  44.94
0319001000000005001;2012-11-14;06:45:00  ;30556;  46.16;   0.00;  45.76
0319001000000005001;2012-11-14;07:00:00  ;30557;  47.80;   0.00;  47.44
0319001000000005001;2012-11-14;07:15:00  ;30558;  44.20;   0.00;  43.24
0319001000000005001;2012-11-14;07:30:00  ;30559;  45.08;   0.00;  44.88
0319001000000005001;2012-11-14;07:45:00  ;30560;  41.20;   0.00;  41.44
0319001000000005001;2012-11-14;08:00:00  ;30561;  43.96;   0.00;  43.24
0319001000000005001;2012-11-14;08:15:00  ;30562;  39.40;   0.00;  38.44
0319001000000005001;2012-11-14;08:30:00  ;30563;  38.68;   0.00;  38.16
0319001000000005001;2012-11-14;08:45:00  ;30564;  41.60;   0.00;  40.76
0319001000000005001;2012-11-14;09:00:00  ;30565;  44.80;   0.00;  44.04
0319001000000005001;2012-11-14;09:15:00  ;30566;  43.20;   0.00;  42.84
0319001000000005001;2012-11-14;09:30:00  ;30567;  49.44;   0.00;  48.96
0319001000000005001;2012-11-14;09:45:00  ;30568;  43.26;   0.00;  42.84
0319001000000005001;2012-11-14;10:00:00  ;30569;  38.76;   0.00;  38.52
0319001000000005001;2012-11-14;10:15:00  ;30570;  45.90;   0.00;  45.72
0319001000000005001;2012-11-14;10:30:00  ;30571;  43.32;   0.00;  42.90
0319001000000005001;2012-11-14;10:45:00  ;30572;  46.92;   0.00;  46.98
0319001000000005001;2012-11-14;11:00:00  ;30573;  41.46;   0.00;  40.44
0319001000000005001;2012-11-14;11:15:00  ;30574;  49.38;   0.00;  49.08
0319001000000005001;2012-11-14;11:30:00  ;30575;  47.04;   0.00;  46.68
0319001000000005001;2012-11-14;11:45:00  ;30576;  42.48;   0.00;  42.00
0319001000000005001;2012-11-14;12:00:00  ;30577;  44.22;   0.00;  43.32
0319001000000005001;2012-11-14;12:15:00  ;30578;  43.56;   0.00;  43.56
0319001000000005001;2012-11-14;12:30:00  ;30579;  43.92;   0.00;  43.80
0319001000000005001;2012-11-14;12:45:00  ;30580;  47.46;   0.00;  47.22
0319001000000005001;2012-11-14;13:00:00  ;30581;  46.20;   0.00;  45.96
0319001000000005001;2012-11-14;13:15:00  ;30582;  51.60;   0.00;  51.48
0319001000000005001;2012-11-14;13:30:00  ;30583;  50.04;   0.00;  49.68
0319001000000005001;2012-11-14;13:45:00  ;30584;  52.68;   0.00;  52.92
0319001000000005001;2012-11-14;14:00:00  ;30585;  45.06;   0.00;  44.70
0319001000000005001;2012-11-14;14:15:00  ;30586;  48.00;   0.00;  47.52
0319001000000005001;2012-11-14;14:30:00  ;30587;  48.96;   0.00;  48.84
0319001000000005001;2012-11-14;14:45:00  ;30588;  50.64;   0.00;  50.22
0319001000000005001;2012-11-14;15:00:00  ;30589;  48.00;   0.00;  47.40
0319001000000005001;2012-11-14;15:15:00  ;30590;  47.82;   0.00;  47.64
0319001000000005001;2012-11-14;15:30:00  ;30591;  46.32;   0.00;  45.96
0319001000000005001;2012-11-14;15:45:00  ;30592;  51.84;   0.00;  51.60
0319001000000005001;2012-11-14;16:00:00  ;30593;  50.40;   0.00;  50.04
0319001000000005001;2012-11-14;16:15:00  ;30594;  47.10;   0.00;  45.90
0319001000000005001;2012-11-14;16:30:00  ;30595;  46.56;   0.00;  46.32
0319001000000005001;2012-11-14;16:45:00  ;30596;  52.56;   0.00;  53.04
0319001000000005001;2012-11-14;17:00:00  ;30597;  48.24;   0.00;  47.64
0319001000000005001;2012-11-14;17:15:00  ;30598;  46.86;   0.00;  46.50
0319001000000005001;2012-11-14;17:30:00  ;30599;  46.98;   0.00;  46.74
0319001000000005001;2012-11-14;17:45:00  ;30600;  54.18;   0.00;  54.12
0319001000000005001;2012-11-14;18:00:00  ;30601;  52.62;   0.00;  52.02
0319001000000005001;2012-11-14;18:15:00  ;30602;  55.14;   0.00;  56.22
0319001000000005001;2012-11-14;18:30:00  ;30603;  55.20;   0.00;  55.14
0319001000000005001;2012-11-14;18:45:00  ;30604;  47.70;   0.00;  48.06
0319001000000005001;2012-11-14;19:00:00  ;30605;  44.10;   0.00;  43.86
0319001000000005001;2012-11-14;19:15:00  ;30606;  48.96;   0.00;  48.66
0319001000000005001;2012-11-14;19:30:00  ;30607;  44.04;   0.00;  44.58
0319001000000005001;2012-11-14;19:45:00  ;30608;  43.50;   0.00;  43.32
0319001000000005001;2012-11-14;20:00:00  ;30609;  37.72;   0.00;  37.44
0319001000000005001;2012-11-14;20:15:00  ;30610;  40.52;   0.00;  40.40
0319001000000005001;2012-11-14;20:30:00  ;30611;  45.36;   0.00;  45.60
0319001000000005001;2012-11-14;20:45:00  ;30612;  45.36;   0.00;  45.08
0319001000000005001;2012-11-14;21:00:00  ;30613;  45.20;   0.00;  44.60
0319001000000005001;2012-11-14;21:15:00  ;30614;  44.52;   0.00;  44.32
0319001000000005001;2012-11-14;21:30:00  ;30615;  49.48;   0.00;  49.12
0319001000000005001;2012-11-14;21:45:00  ;30616;  48.18;   0.00;  47.76
0319001000000005001;2012-11-14;22:00:00  ;30617;  45.42;   0.00;  44.52
0319001000000005001;2012-11-14;22:15:00  ;30618;  49.80;   0.00;  49.32
0319001000000005001;2012-11-14;22:30:00  ;30619;  48.00;   0.00;  47.16
0319001000000005001;2012-11-14;22:45:00  ;30620;  51.36;   0.00;  51.96
0319001000000005001;2012-11-14;23:00:00  ;30621;  53.16;   0.00;  53.40
0319001000000005001;2012-11-14;23:15:00  ;30622;  46.44;   0.00;  47.16
0319001000000005001;2012-11-14;23:30:00  ;30623;  45.96;   0.00;  45.96
0319001000000005001;2012-11-14;23:45:00  ;30624;  46.08;   0.00;  47.04
0319001000000005001;2012-11-15;00:00:00  ;30625;  45.76;   0.00;  45.72
0319001000000005001;2012-11-15;00:15:00  ;30626;  46.44;   0.00;  46.08
0319001000000005001;2012-11-15;00:30:00  ;30627;  46.98;   0.00;  46.71
0319001000000005001;2012-11-15;00:45:00  ;30628;  51.42;   0.00;  51.27
0319001000000005001;2012-11-15;01:00:00  ;30629;  53.12;   0.00;  53.24
0319001000000005001;2012-11-15;01:15:00  ;30630;  50.04;   0.00;  50.24
0319001000000005001;2012-11-15;01:30:00  ;30631;  46.76;   0.00;  46.96
0319001000000005001;2012-11-15;01:45:00  ;30632;  44.72;   0.00;  44.68
0319001000000005001;2012-11-15;02:00:00  ;30633;  43.29;   0.00;  43.05
0319001000000005001;2012-11-15;02:15:00  ;30634;  48.93;   0.00;  48.87
0319001000000005001;2012-11-15;02:30:00  ;30635;  50.55;   0.00;  50.25
0319001000000005001;2012-11-15;02:45:00  ;30636;  45.06;   0.00;  44.82
0319001000000005001;2012-11-15;03:00:00  ;30637;  47.52;   0.00;  47.60
0319001000000005001;2012-11-15;03:15:00  ;30638;  46.20;   0.00;  45.81
0319001000000005001;2012-11-15;03:30:00  ;30639;  49.26;   0.00;  49.29
0319001000000005001;2012-11-15;03:45:00  ;30640;  47.70;   0.00;  47.43
0319001000000005001;2012-11-15;04:00:00  ;30641;  48.45;   0.00;  48.18
0319001000000005001;2012-11-15;04:15:00  ;30642;  50.43;   0.00;  50.64
0319001000000005001;2012-11-15;04:30:00  ;30643;  49.80;   0.00;  49.47
0319001000000005001;2012-11-15;04:45:00  ;30644;  49.35;   0.00;  49.05
0319001000000005001;2012-11-15;05:00:00  ;30645;  47.13;   0.00;  47.07
0319001000000005001;2012-11-15;05:15:00  ;30646;  46.83;   0.00;  46.59
0319001000000005001;2012-11-15;05:30:00  ;30647;  42.57;   0.00;  41.52
0319001000000005001;2012-11-15;05:45:00  ;30648;  45.00;   0.00;  45.42
0319001000000005001;2012-11-15;06:00:00  ;30649;  47.40;   0.00;  47.19
0319001000000005001;2012-11-15;06:15:00  ;30650;  47.10;   0.00;  46.65
0319001000000005001;2012-11-15;06:30:00  ;30651;  50.22;   0.00;  50.13
0319001000000005001;2012-11-15;06:45:00  ;30652;  44.88;   0.00;  44.49
0319001000000005001;2012-11-15;07:00:00  ;30653;  45.36;   0.00;  44.79
0319001000000005001;2012-11-15;07:15:00  ;30654;  39.96;   0.00;  39.66
0319001000000005001;2012-11-15;07:30:00  ;30655;  44.94;   0.00;  45.24
0319001000000005001;2012-11-15;07:45:00  ;30656;  41.49;   0.00;  40.68
0319001000000005001;2012-11-15;08:00:00  ;30657;  41.28;   0.00;  41.10
0319001000000005001;2012-11-15;08:15:00  ;30658;  38.88;   0.00;  38.34
0319001000000005001;2012-11-15;08:30:00  ;30659;  38.64;   0.00;  38.16
0319001000000005001;2012-11-15;08:45:00  ;30660;  42.04;   0.00;  41.64
0319001000000005001;2012-11-15;09:00:00  ;30661;  49.92;   0.00;  49.14
0319001000000005001;2012-11-15;09:15:00  ;30662;  39.72;   0.00;  44.28
0319001000000005001;2012-11-15;09:30:00  ;30663;  46.32;   0.00;  46.80
0319001000000005001;2012-11-15;09:45:00  ;30664;  43.80;   0.00;  43.50
0319001000000005001;2012-11-15;10:00:00  ;30665;  40.20;   0.00;  39.84
0319001000000005001;2012-11-15;10:15:00  ;30666;  45.60;   0.00;  45.48
0319001000000005001;2012-11-15;10:30:00  ;30667;  46.44;   0.00;  45.92
0319001000000005001;2012-11-15;10:45:00  ;30668;  42.76;   0.00;  42.44
0319001000000005001;2012-11-15;11:00:00  ;30669;  40.40;   0.00;  40.36
0319001000000005001;2012-11-15;11:15:00  ;30670;  44.88;   0.00;  44.32
0319001000000005001;2012-11-15;11:30:00  ;30671;  45.00;   0.00;  45.40
0319001000000005001;2012-11-15;11:45:00  ;30672;  40.60;   0.00;  40.44
0319001000000005001;2012-11-15;12:00:00  ;30673;  42.90;   0.00;  43.08
0319001000000005001;2012-11-15;12:15:00  ;30674;  44.07;   0.00;  43.68
0319001000000005001;2012-11-15;12:30:00  ;30675;  41.46;   0.00;  41.55
0319001000000005001;2012-11-15;12:45:00  ;30676;  44.44;   0.00;  43.96
0319001000000005001;2012-11-15;13:00:00  ;30677;  44.00;   0.00;  43.84
0319001000000005001;2012-11-15;13:15:00  ;30678;  41.73;   0.00;  41.49
0319001000000005001;2012-11-15;13:30:00  ;30679;  46.62;   0.00;  46.29
0319001000000005001;2012-11-15;13:45:00  ;30680;  45.27;   0.00;  45.30
0319001000000005001;2012-11-15;14:00:00  ;30681;  46.53;   0.00;  45.84
0319001000000005001;2012-11-15;14:15:00  ;30682;  45.72;   0.00;  45.00
0319001000000005001;2012-11-15;14:30:00  ;30683;  48.48;   0.00;  48.18
0319001000000005001;2012-11-15;14:45:00  ;30684;  46.68;   0.00;  46.38
0319001000000005001;2012-11-15;15:00:00  ;30685;  43.41;   0.00;  42.93
0319001000000005001;2012-11-15;15:15:00  ;30686;  39.75;   0.00;  38.94
0319001000000005001;2012-11-15;15:30:00  ;30687;  44.64;   0.00;  44.08
0319001000000005001;2012-11-15;15:45:00  ;30688;  44.72;   0.00;  43.92
0319001000000005001;2012-11-15;16:00:00  ;30689;  44.84;   0.00;  44.28
0319001000000005001;2012-11-15;16:15:00  ;30690;  42.40;   0.00;  42.04
0319001000000005001;2012-11-15;16:30:00  ;30691;  39.66;   0.00;  39.72
0319001000000005001;2012-11-15;16:45:00  ;30692;  46.08;   0.00;  45.80
0319001000000005001;2012-11-15;17:00:00  ;30693;  48.72;   0.00;  48.30
0319001000000005001;2012-11-15;17:15:00  ;30694;  41.58;   0.00;  41.28
0319001000000005001;2012-11-15;17:30:00  ;30695;  48.12;   0.00;  47.76
0319001000000005001;2012-11-15;17:45:00  ;30696;  50.46;   0.00;  50.01
0319001000000005001;2012-11-15;18:00:00  ;30697;  49.05;   0.00;  48.90
0319001000000005001;2012-11-15;18:15:00  ;30698;  49.08;   0.00;  49.56
0319001000000005001;2012-11-15;18:30:00  ;30699;  46.62;   0.00;  46.20
0319001000000005001;2012-11-15;18:45:00  ;30700;  42.21;   0.00;  41.52
0319001000000005001;2012-11-15;19:00:00  ;30701;  41.49;   0.00;  40.56
0319001000000005001;2012-11-15;19:15:00  ;30702;  41.07;   0.00;  40.59
0319001000000005001;2012-11-15;19:30:00  ;30703;  40.74;   0.00;  40.77
0319001000000005001;2012-11-15;19:45:00  ;30704;  41.88;   0.00;  41.70
0319001000000005001;2012-11-15;20:00:00  ;30705;  35.82;   0.00;  35.67
0319001000000005001;2012-11-15;20:15:00  ;30706;  42.52;   0.00;  42.64
0319001000000005001;2012-11-15;20:30:00  ;30707;  41.07;   0.00;  41.10
0319001000000005001;2012-11-15;20:45:00  ;30708;  43.89;   0.00;  44.13
0319001000000005001;2012-11-15;21:00:00  ;30709;  45.57;   0.00;  45.24
0319001000000005001;2012-11-15;21:15:00  ;30710;  51.27;   0.00;  50.46
0319001000000005001;2012-11-15;21:30:00  ;30711;  50.49;   0.00;  49.95
0319001000000005001;2012-11-15;21:45:00  ;30712;  45.12;   0.00;  45.12
0319001000000005001;2012-11-15;22:00:00  ;30713;  49.36;   0.00;  48.80
0319001000000005001;2012-11-15;22:15:00  ;30714;  45.68;   0.00;  45.24
0319001000000005001;2012-11-15;22:30:00  ;30715;  47.08;   0.00;  47.20
0319001000000005001;2012-11-15;22:45:00  ;30716;  44.52;   0.00;  44.56
0319001000000005001;2012-11-15;23:00:00  ;30717;  46.12;   0.00;  45.80
0319001000000005001;2012-11-15;23:15:00  ;30718;  44.48;   0.00;  44.76
0319001000000005001;2012-11-15;23:30:00  ;30719;  44.64;   0.00;  44.48
0319001000000005001;2012-11-15;23:45:00  ;30720;  42.32;   0.00;  41.60
0319001000000005001;2012-11-16;00:00:00  ;30721;  45.96;   0.00;  45.78
0319001000000005001;2012-11-16;00:15:00  ;30722;  44.10;   0.00;  43.86
0319001000000005001;2012-11-16;00:30:00  ;30723;  47.88;   0.00;  47.70
0319001000000005001;2012-11-16;00:45:00  ;30724;  43.26;   0.00;  43.38
